	AMR	est_counts	sid
1058	MEG_5323|Drugs|Pleuromutilin|Pleuromutilin-resistant_23S_rRNA_mutation|P23S|RequiresSNPConfirmation	4499.0	Sample_16
1059	MEG_7142|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	131.0	Sample_16
1060	MEG_7123|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	456.0	Sample_16
1061	MEG_3|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	24714.0	Sample_16
1062	MEG_4276|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|OLEC	1060.0	Sample_16
1063	MEG_7130|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	227.0	Sample_16
1064	MEG_6166|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT	91.0	Sample_16
1065	MEG_7217|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	102.0	Sample_16
1066	MEG_6940|Drugs|betalactams|Class_A_betalactamases|TEM	2335.0	Sample_16
1067	MEG_2785|Drugs|MLS|23S_rRNA_methyltransferases|ERMA	90.0	Sample_16
1068	MEG_6053|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RECGM	1279.0	Sample_16
1069	MEG_6801|Drugs|betalactams|Class_A_betalactamases|TEM	582.0	Sample_16
1070	MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	2016.0	Sample_16
1071	MEG_7191|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation	72.0	Sample_16
1072	MEG_6803|Drugs|betalactams|Class_A_betalactamases|TEM	430.0	Sample_16
1073	MEG_7207|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	86.0	Sample_16
1074	MEG_7027|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA	188.0	Sample_16
1075	MEG_6932|Drugs|betalactams|Class_A_betalactamases|TEM	310.0	Sample_16
1076	MEG_6963|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation	16527.0	Sample_16
1077	MEG_7176|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	153.0	Sample_16
1078	MEG_2841|Drugs|MLS|23S_rRNA_methyltransferases|ERMQ	338.0	Sample_16
1079	MEG_6751|Drugs|betalactams|Class_A_betalactamases|TEM	173.0	Sample_16
1080	MEG_994|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	223.0	Sample_16
1081	MEG_7309|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	1333.0	Sample_16
1082	MEG_7140|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	100.0	Sample_16
1083	MEG_3231|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	2241.0	Sample_16
1084	MEG_6994|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40	80.0	Sample_16
1085	MEG_6529|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME	775.0	Sample_16
1086	MEG_7211|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	75.0	Sample_16
1087	MEG_6925|Drugs|betalactams|Class_A_betalactamases|TEM	2474.0	Sample_16
1088	MEG_9|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	16614.0	Sample_16
1089	MEG_6809|Drugs|betalactams|Class_A_betalactamases|TEM	19.0	Sample_16
1090	MEG_6806|Drugs|betalactams|Class_A_betalactamases|TEM	28.0	Sample_16
1091	MEG_6792|Drugs|betalactams|Class_A_betalactamases|TEM	4697.0	Sample_16
1092	MEG_7184|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	489.0	Sample_16
1093	MEG_6699|Drugs|betalactams|Class_A_betalactamases|TEM	403.0	Sample_16
1094	MEG_6500|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILB	256.0	Sample_16
1095	MEG_7144|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	63.0	Sample_16
1096	MEG_6661|Drugs|betalactams|Class_A_betalactamases|TEM	549.0	Sample_16
1097	MEG_948|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	151.0	Sample_16
1098	MEG_1643|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|CEOA	2577.0	Sample_15
1099	MEG_1053|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	610.0	Sample_15
1100	MEG_1091|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	687.0	Sample_15
1101	MEG_6613|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI	194.0	Sample_15
1102	MEG_3975|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	4120.0	Sample_15
1103	MEG_6637|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	150.0	Sample_15
1104	MEG_3847|Metals|Mercury_resistance|Mercury_resistance_protein|MERB	604.0	Sample_15
1105	MEG_6675|Drugs|betalactams|Class_A_betalactamases|TEM	181.0	Sample_15
1106	MEG_2480|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZRB	3442.0	Sample_15
1107	MEG_7203|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETT	227.0	Sample_15
1108	MEG_209|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	386.0	Sample_15
1109	MEG_3919|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXN	7602.0	Sample_15
1110	MEG_998|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	183.0	Sample_15
1111	MEG_7275|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIC	5265.0	Sample_15
1112	MEG_6964|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation	12629.0	Sample_15
1113	MEG_7319|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	613.0	Sample_15
1114	MEG_909|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	106.0	Sample_15
1115	MEG_3909|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXE	1486.0	Sample_15
1116	MEG_6581|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI	111.0	Sample_15
1117	MEG_4129|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NCZA	6031.0	Sample_15
1118	MEG_3609|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUB	339.0	Sample_15
1119	MEG_4926|Drugs|betalactams|Class_D_betalactamases|OXA	18.0	Sample_15
1120	MEG_7312|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	781.0	Sample_15
1121	MEG_6880|Drugs|betalactams|Class_A_betalactamases|TEM	4290.0	Sample_15
1122	MEG_3891|Metals|Mercury_resistance|Mercury_resistance_protein|MERT	112.0	Sample_15
1123	MEG_3437|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLR	395.0	Sample_15
1124	MEG_7191|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation	188.0	Sample_15
1125	MEG_6847|Drugs|betalactams|Class_A_betalactamases|TEM	122.0	Sample_15
1126	MEG_6529|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME	5278.0	Sample_15
1127	MEG_6781|Drugs|betalactams|Class_A_betalactamases|TEM	178.0	Sample_15
1128	MEG_4919|Drugs|betalactams|Class_D_betalactamases|OXA	15.0	Sample_15
1129	MEG_1461|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLM	1336.0	Sample_15
1130	MEG_3994|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	5232.0	Sample_15
1131	MEG_6524|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME	2735.0	Sample_15
1132	MEG_6587|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI	180.0	Sample_15
1133	MEG_832|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	81.0	Sample_15
1134	MEG_1490|Drugs|Cationic_antimicrobial_peptides|Cationic_peptide-resistant_16S_ribosomal_subunit_protein|CAP16S|RequiresSNPConfirmation	14180.0	Sample_15
1135	MEG_6998|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44	597.0	Sample_15
1136	MEG_7221|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	121.0	Sample_15
1137	MEG_1054|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	494.0	Sample_15
1138	MEG_7257|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|TLRCM	7180.0	Sample_15
1139	MEG_5753|Drugs|betalactams|Class_A_betalactamases|PENI	2120.0	Sample_15
1140	MEG_6915|Drugs|betalactams|Class_A_betalactamases|TEM	1230.0	Sample_15
1141	MEG_6633|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	164.0	Sample_15
1142	MEG_3443|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|KAMB	552.0	Sample_15
1143	MEG_818|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	141.0	Sample_15
1144	MEG_3435|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLR	380.0	Sample_15
1145	MEG_3206|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	7961.0	Sample_15
1146	MEG_7233|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	120.0	Sample_15
1147	MEG_3840|Metals|Mercury_resistance|Mercury_resistance_protein|MERA	749.0	Sample_15
1148	MEG_6665|Drugs|betalactams|Class_A_betalactamases|TEM	201.0	Sample_15
1149	MEG_6627|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	200.0	Sample_15
1150	MEG_6949|Drugs|betalactams|Class_A_betalactamases|TEM	415.0	Sample_15
1151	MEG_6857|Drugs|betalactams|Class_A_betalactamases|TEM	248.0	Sample_15
1152	MEG_6894|Drugs|betalactams|Class_A_betalactamases|TEM	1310.0	Sample_15
1153	MEG_4101|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MUXB	8305.0	Sample_15
1154	MEG_7218|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	94.0	Sample_15
1155	MEG_4276|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|OLEC	5583.0	Sample_15
1156	MEG_6997|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44	590.0	Sample_15
1157	MEG_5851|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACL	98.0	Sample_15
1158	MEG_7314|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	11296.0	Sample_15
1159	MEG_6923|Drugs|betalactams|Class_A_betalactamases|TEM	254.0	Sample_15
1160	MEG_40|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	781.0	Sample_15
1161	MEG_5357|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation	4015.0	Sample_15
1162	MEG_397|Metals|Iron_resistance|Iron_resistance_protein|ACN	5963.0	Sample_15
1163	MEG_7165|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	58.0	Sample_15
1164	MEG_1004|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9	436.0	Sample_15
1165	MEG_3061|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|FRNE	887.0	Sample_15
1166	MEG_1240|Drugs|betalactams|Class_A_betalactamases|BLAA	249.0	Sample_15
1167	MEG_928|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	98.0	Sample_15
1168	MEG_2829|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	61.0	Sample_15
1169	MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	6679.0	Sample_15
1170	MEG_191|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	342.0	Sample_15
1171	MEG_2670|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|DRRA	1547.0	Sample_15
1172	MEG_3648|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAE	469.0	Sample_15
1173	MEG_6692|Drugs|betalactams|Class_A_betalactamases|TEM	380.0	Sample_15
1174	MEG_1186|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|AXY	2516.0	Sample_15
1175	MEG_7310|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	731.0	Sample_15
1176	MEG_3610|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC	575.0	Sample_15
1177	MEG_7|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	32511.0	Sample_15
1178	MEG_5771|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PERO	3160.0	Sample_15
1179	MEG_6527|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME	7473.0	Sample_15
1180	MEG_3621|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUP	253.0	Sample_15
1181	MEG_5848|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACH	8.0	Sample_15
1182	MEG_6621|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	214.0	Sample_15
1183	MEG_1686|Drugs|betalactams|Class_A_betalactamases|CFX	158.0	Sample_15
1184	MEG_5389|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation	7073.0	Sample_15
1185	MEG_6933|Drugs|betalactams|Class_A_betalactamases|TEM	15817.0	Sample_15
1186	MEG_3870|Metals|Mercury_resistance|Mercury_resistance_protein|MERF	312.0	Sample_15
1187	MEG_6090|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	3302.0	Sample_15
1188	MEG_6968|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET31	84.0	Sample_15
1189	MEG_6660|Drugs|betalactams|Class_A_betalactamases|TEM	151.0	Sample_15
1190	MEG_7224|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	85.0	Sample_15
1191	MEG_6584|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI	148.0	Sample_15
1192	MEG_6952|Drugs|betalactams|Class_A_betalactamases|TEM	366.0	Sample_15
1193	MEG_6597|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI	123.0	Sample_15
1194	MEG_7256|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|TLRC	9545.0	Sample_15
1195	MEG_3861|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD	129.0	Sample_15
1196	MEG_3976|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	11275.0	Sample_15
1197	MEG_6879|Drugs|betalactams|Class_A_betalactamases|TEM	2949.0	Sample_15
1198	MEG_7315|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	581.0	Sample_15
1199	MEG_2731|Drugs|Multi-drug_resistance|Multi-drug_SMR_efflux_regulator|EMRE	758.0	Sample_15
1200	MEG_6623|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	121.0	Sample_15
1201	MEG_3827|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFB	731.0	Sample_15
1202	MEG_3608|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA	58.0	Sample_15
1203	MEG_3993|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	6305.0	Sample_15
1204	MEG_6875|Drugs|betalactams|Class_A_betalactamases|TEM	539.0	Sample_15
1205	MEG_6878|Drugs|betalactams|Class_A_betalactamases|TEM	527.0	Sample_15
1206	MEG_4379|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|OTRA	3006.0	Sample_15
1207	MEG_3285|Metals|Nickel_resistance|Nickel_resistance_protein|HUPN	766.0	Sample_15
1208	MEG_3907|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXD	8884.0	Sample_15
1209	MEG_6051|Drugs|betalactams|Class_A_betalactamases|RCP	1038.0	Sample_15
1210	MEG_3857|Metals|Mercury_resistance|Mercury_resistance_protein|MERC	586.0	Sample_15
1211	MEG_2458|Metals|Copper_resistance|Copper_resistance_protein|CUTF	113.0	Sample_15
1212	MEG_3992|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	25118.0	Sample_15
1213	MEG_6155|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RUVBM	1832.0	Sample_15
1214	MEG_3940|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXY	3588.0	Sample_15
1215	MEG_3921|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXQ	5592.0	Sample_15
1216	MEG_3845|Metals|Mercury_resistance|Mercury_resistance_protein|MERA	1680.0	Sample_15
1217	MEG_3433|Drugs|Multi-drug_resistance|Multi-drug_MFS_efflux_pumps|IRFA	2812.0	Sample_15
1218	MEG_3|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	15118.0	Sample_15
1219	MEG_7186|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation	281.0	Sample_15
1220	MEG_4728|Drugs|betalactams|Class_D_betalactamases|OXA	30.0	Sample_15
1221	MEG_4291|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPCM	1792.0	Sample_15
1222	MEG_7222|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	114.0	Sample_15
1223	MEG_966|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	10.0	Sample_15
1224	MEG_3863|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD	248.0	Sample_15
1225	MEG_931|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	63.0	Sample_15
1226	MEG_6093|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	6106.0	Sample_15
1227	MEG_7238|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	68.0	Sample_15
1228	MEG_7078|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG	197.0	Sample_15
1229	MEG_6650|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TCR3	3175.0	Sample_15
1230	MEG_3188|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	15342.0	Sample_15
1231	MEG_6053|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RECGM	8012.0	Sample_15
1232	MEG_6546|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB	2104.0	Sample_15
1233	MEG_916|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	69.0	Sample_15
1234	MEG_6659|Drugs|betalactams|Class_A_betalactamases|TEM	15606.0	Sample_15
1235	MEG_3219|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	907.0	Sample_15
1236	MEG_6129|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	22998.0	Sample_15
1237	MEG_250|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	218.0	Sample_15
1238	MEG_7245|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETY	131.0	Sample_15
1239	MEG_7307|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	991.0	Sample_15
1240	MEG_5833|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACF	20.0	Sample_15
1241	MEG_6604|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI	125.0	Sample_15
1242	MEG_6528|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME	2760.0	Sample_15
1243	MEG_6919|Drugs|betalactams|Class_A_betalactamases|TEM	6084.0	Sample_15
1244	MEG_6905|Drugs|betalactams|Class_A_betalactamases|TEM	3199.0	Sample_15
1245	MEG_6609|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI	134.0	Sample_15
1246	MEG_1029|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	71.0	Sample_15
1247	MEG_3127|Drugs|betalactams|Class_A_betalactamases|GES	1144.0	Sample_15
1248	MEG_2768|Drugs|MLS|23S_rRNA_methyltransferases|ERM	145.0	Sample_15
1249	MEG_4290|Drugs|betalactams|Mutant_porin_proteins|OMPR	2669.0	Sample_15
1250	MEG_4275|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|OLEB	7739.0	Sample_15
1251	MEG_844|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	73.0	Sample_15
1252	MEG_6718|Drugs|betalactams|Class_A_betalactamases|TEM	218.0	Sample_15
1253	MEG_5207|Drugs|betalactams|Class_D_betalactamases|OXA	20.0	Sample_15
1254	MEG_5830|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1	233.0	Sample_15
1255	MEG_901|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	433.0	Sample_15
1256	MEG_7080|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG	60.0	Sample_15
1257	MEG_4223|Drugs|Oxazolidinone|Oxazolidinone-resistant_23S_rRNA_mutation|O23S|RequiresSNPConfirmation	47887.0	Sample_15
1258	MEG_7228|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	70.0	Sample_15
1259	MEG_7071|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE	145.0	Sample_15
1260	MEG_827|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	47.0	Sample_15
1261	MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP	152.0	Sample_15
1262	MEG_2839|Drugs|MLS|23S_rRNA_methyltransferases|ERMO	750.0	Sample_15
1263	MEG_6864|Drugs|betalactams|Class_A_betalactamases|TEM	496.0	Sample_15
1264	MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP	1615.0	Sample_15
1265	MEG_3619|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF	170.0	Sample_15
1266	MEG_7059|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC	1019.0	Sample_15
1267	MEG_5386|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation	8272.0	Sample_15
1268	MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA	274.0	Sample_15
1269	MEG_6610|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI	179.0	Sample_15
1270	MEG_6608|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI	112.0	Sample_15
1271	MEG_6154|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RUVBM	2598.0	Sample_15
1272	MEG_3442|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|KAMB	714.0	Sample_15
1273	MEG_5834|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACF	11.0	Sample_15
1274	MEG_902|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	89.0	Sample_15
1275	MEG_9|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	9657.0	Sample_15
1276	MEG_7185|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation	1229.0	Sample_15
1277	MEG_6930|Drugs|betalactams|Class_A_betalactamases|TEM	281.0	Sample_15
1278	MEG_3903|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXB	3021.0	Sample_15
1279	MEG_7067|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC	790.0	Sample_15
1280	MEG_3085|Drugs|betalactams|Class_A_betalactamases|GES	1226.0	Sample_15
1281	MEG_6531|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|SMFY	3002.0	Sample_15
